Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,8.079800,8.079800,8.079800,8.079800,8.079800,0
2020-01-20,8.077600,8.077600,8.077600,8.077600,8.077600,0
2020-01-21,8.067200,8.067200,8.067200,8.067200,8.067200,0
2020-01-22,8.107700,8.107700,8.107700,8.107700,8.107700,0
2020-01-23,8.090300,8.090300,8.090300,8.090300,8.090300,0
2020-01-24,8.072200,8.072200,8.072200,8.072200,8.072200,0
2020-01-27,7.991600,7.991600,7.991600,7.991600,7.991600,0
2020-01-28,8.027400,8.027400,8.027400,8.027400,8.027400,0
2020-01-29,8.046400,8.046400,8.046400,8.046400,8.046400,0
2020-01-30,8.025400,8.025400,8.025400,8.025400,8.025400,0
2020-01-31,7.962900,7.962900,7.962900,7.962900,7.962900,0
2020-02-03,8.013900,8.013900,8.013900,8.013900,8.013900,0
2020-02-04,8.096700,8.096700,8.096700,8.096700,8.096700,0
2020-02-05,8.142800,8.142800,8.142800,8.142800,8.142800,0
2020-02-06,8.174200,8.174200,8.174200,8.174200,8.174200,0
2020-02-07,8.143200,8.143200,8.143200,8.143200,8.143200,0
2020-02-10,8.171600,8.171600,8.171600,8.171600,8.171600,0
2020-02-11,8.189900,8.189900,8.189900,8.189900,8.189900,0
2020-02-12,8.203400,8.203400,8.203400,8.203400,8.203400,0
2020-02-13,8.193100,8.193100,8.193100,8.193100,8.193100,0
2020-02-14,8.203700,8.203700,8.203700,8.203700,8.203700,0
2020-02-18,8.183200,8.183200,8.183200,8.183200,8.183200,0
2020-02-19,8.203700,8.203700,8.203700,8.203700,8.203700,0
2020-02-20,8.185000,8.185000,8.185000,8.185000,8.185000,0
2020-02-21,8.128800,8.128800,8.128800,8.128800,8.128800,0
2020-02-24,7.967400,7.967400,7.967400,7.967400,7.967400,0
2020-02-25,7.822300,7.822300,7.822300,7.822300,7.822300,0
2020-02-26,7.816500,7.816500,7.816500,7.816500,7.816500,0
2020-02-27,7.648100,7.648100,7.648100,7.648100,7.648100,0
2020-02-28,7.555800,7.555800,7.555800,7.555800,7.555800,0
2020-03-02,7.689500,7.689500,7.689500,7.689500,7.689500,0
2020-03-03,7.640200,7.640200,7.640200,7.640200,7.640200,0
2020-03-04,7.814900,7.814900,7.814900,7.814900,7.814900,0
2020-03-05,7.691900,7.691900,7.691900,7.691900,7.691900,0
2020-03-06,7.601900,7.601900,7.601900,7.601900,7.601900,0
2020-03-09,7.208400,7.208400,7.208400,7.208400,7.208400,0
2020-03-10,7.430900,7.430900,7.430900,7.430900,7.430900,0
2020-03-11,7.154700,7.154700,7.154700,7.154700,7.154700,0
2020-03-12,6.610600,6.610600,6.610600,6.610600,6.610600,0
2020-03-13,6.937700,6.937700,6.937700,6.937700,6.937700,0
2020-03-16,6.408500,6.408500,6.408500,6.408500,6.408500,0
2020-03-17,6.677300,6.677300,6.677300,6.677300,6.677300,0
2020-03-18,6.383600,6.383600,6.383600,6.383600,6.383600,0
2020-03-19,6.492600,6.492600,6.492600,6.492600,6.492600,0
2020-03-20,6.341000,6.341000,6.341000,6.341000,6.341000,0
2020-03-23,6.204700,6.204700,6.204700,6.204700,6.204700,0
2020-03-24,6.611900,6.611900,6.611900,6.611900,6.611900,0
2020-03-25,6.700000,6.700000,6.700000,6.700000,6.700000,0
2020-03-26,6.884600,6.884600,6.884600,6.884600,6.884600,0
2020-03-27,6.701400,6.701400,6.701400,6.701400,6.701400,0
2020-03-30,6.875900,6.875900,6.875900,6.875900,6.875900,0
2020-03-31,6.846400,6.846400,6.846400,6.846400,6.846400,0
2020-04-01,6.674500,6.674500,6.674500,6.674500,6.674500,0
2020-04-02,6.767600,6.767600,6.767600,6.767600,6.767600,0
2020-04-03,6.680200,6.680200,6.680200,6.680200,6.680200,0
2020-04-06,6.971000,6.971000,6.971000,6.971000,6.971000,0
2020-04-07,6.968100,6.968100,6.968100,6.968100,6.968100,0
2020-04-08,7.106300,7.106300,7.106300,7.106300,7.106300,0
2020-04-09,7.180000,7.180000,7.180000,7.180000,7.180000,0
2020-04-13,7.107400,7.107400,7.107400,7.107400,7.107400,0
2020-04-14,7.227900,7.227900,7.227900,7.227900,7.227900,0
2020-04-15,7.189200,7.189200,7.189200,7.189200,7.189200,0
2020-04-16,7.194300,7.194300,7.194300,7.194300,7.194300,0
2020-04-17,7.313900,7.313900,7.313900,7.313900,7.313900,0
2020-04-20,7.303700,7.303700,7.303700,7.303700,7.303700,0
2020-04-21,7.152400,7.152400,7.152400,7.152400,7.152400,0
2020-04-22,7.267800,7.267800,7.267800,7.267800,7.267800,0
2020-04-23,7.231300,7.231300,7.231300,7.231300,7.231300,0
2020-04-24,7.288700,7.288700,7.288700,7.288700,7.288700,0
